date,mean_percent,median_percent,max_amount,count
2018-11-21,18.295371704520466,19.994212962962962,150.0,58949
2018-11-22,19.056001385032797,20.0,111.11,67441
2018-11-23,18.570759232528832,19.999999999999996,96.31,59847
2018-11-24,18.598877221254213,19.996584699453553,200.0,68993
2018-11-25,18.43935461097289,19.994295493439814,274.22,76236
2018-11-26,18.414617377275388,19.994529540481402,120.0,67154
2018-11-27,18.497833675465554,19.994879672299028,150.0,72801
2018-11-28,18.516120715874628,19.99518768046199,127.0,70615
2018-11-29,18.51919900193499,19.994879672299028,100.0,66986
2018-11-30,18.40525194099017,19.99474513925381,331.65,68714
2018-12-01,18.361600237424756,19.996584699453553,150.0,79782
2018-12-02,18.51615854455874,19.99579478553406,200.0,88961
2018-12-03,18.508032549942552,19.99500748876685,371.37,75891
2018-12-04,18.56683597827612,19.995355318160705,62.0,70483
2018-12-05,18.53984516679263,19.995355318160705,75.0,70154
2018-12-06,18.520885125204032,19.99500748876685,185.23,68730
2018-12-07,18.44535467361811,19.99500748876685,200.0,72450
2018-12-08,18.49735712838937,19.996584699453553,133.33,75221
2018-12-09,18.545212384937898,19.995704467353956,150.0,89945
2018-12-10,18.574246625685266,19.995460735360876,130.0,79820
2018-12-11,18.586979399968033,19.99565783760313,111.8,71055
2018-12-12,18.591326206520854,19.995460735360876,80.0,71600
2018-12-13,18.676313055259524,19.99565783760313,145.0,66856
2018-12-14,18.538586588325057,19.995460735360876,100.0,71870
2018-12-15,18.675179739283724,19.999999999999996,150.0,81500
2018-12-16,18.719252139092752,19.996584699453553,100.0,90060
2018-12-17,18.6456575362623,19.99565783760313,128.88,77932
2018-12-18,18.67382834553168,19.996584699453553,80.0,76963
2018-12-19,18.693217759090324,19.996584699453553,110.0,77870
2018-12-20,18.65982969487403,19.996584699453553,136.44,72788
2018-12-21,18.63457136658118,19.996584699453553,100.0,75788
2018-12-22,18.941988609914237,20.0,194.49,77504
2018-12-23,18.829572692106503,19.999999999999996,111.0,63016
2018-12-24,19.34902374828734,20.0,108.8,63692
2018-12-25,19.638997181179025,20.0,86.05,47695
2018-12-26,18.6813996662362,19.99682841738027,100.0,55384
2018-12-27,18.444954288730393,19.996584699453553,73.26,55388
2018-12-28,18.484465378099486,19.99682841738027,175.08,57992
2018-12-29,18.847384209557543,20.0,100.0,64157
2018-12-30,18.830497785045623,20.0,100.0,67837
2018-12-31,19.098639077564513,20.0,110.23,69208
